"ciso_primary_key","mailpieceid","parcelidcode","detailsequence","createdtimestamp","mailerid","sourceid","ServiceTypeCode","applicationid","constructcode","mailclasscode","USPSDimensionalHeight","USPSDimensionalLength","USPSDimensionalWidth","customerrecordstartdate","delinked","MID_LAST_UPD_USERID","MID_LAST_UPD_DATE","CRID","CRID_cmra_flag","CRID_msp_flag","UBK","icr","ict_filedate","manifest","manifest_createdtimestamp","manifestid","icr_or_manifest","spef","prtnrscan_createdtimestamp","prtnrscan_eventcode","symbology_mismatch","scanned","firstscan_createdtimestamp","firstscan_eventcode","firstscan_zipcode","firstscan_Longitude","firstscan_Latitude","firstscan_CITY","firstscan_STATECODE","firstscan_STATENAME","firstscan_COUNTYNM","startacceptancezipcode","startacceptance_Longitude","startacceptance_Latitude","startacceptance_CITY","startacceptance_STATECODE","startacceptance_COUNTYNM","deliveryzipcode","ptsaddressid","destaddress_zipcode","destaddress_CITY","destaddress_STATENAME","destaddress_STATECODE","destaddress_Longitude","destaddress_Latitude","ptsphysicaladdressid","physaddress_zipcode","physaddress_CITY","physaddress_STATENAME","ptsreturnaddressid","returnaddress_zipcode","returnaddress_CITY","returnaddress_STATENAME","returnaddress_STATECODE","firstscan_dest_zone","start_dest_zone","firstscan_zone_gt_start_zone","firstzip_startzip_diff"
4200478130881,"9f35f9972d29a8eb1e2f277af06b613db166daa3c2837adb8bee6f782a691eb2","0abba00715c9b9cee26cc99e6945fe24f312dda05b69e803d391ed1af3318cd9","10199185",2024-05-01 04:52:10,"ae9cdc54fa5910c7500e7f58e6f7b0017482fb56548b7221dc8abfa91a2e4f50",NA,"001",92,"C03","G0",4.53,19.84,17.01,2017-06-09,NA,"7d77422d1a5bbc460f0d8d2e79dc37a1e5b78bb3451c731f9259ca507c6ee151",2017-06-09,"499f522bb52ede8a91aa83fcb44b6e137bc72e96a8ef13ad73bb923bfa1e5729","X","N","cc0be7f64c08687abfb3cb491c76628bef2255a7c1e766dc3e7eba2f9b77ae3d",0,NA,1,2024-05-01 04:52:10,"561426f89cea3677472454f118ead97afbda5240177e91d155552f6e3878a217",1,0,NA,NA,NA,1,2024-05-01 17:28:08,"10","75260",-96.825763,32.772403,"Dallas","TX","Texas","Dallas","75115",-96.866719,32.596805,"Desoto","TX","Dallas","62824","b00f0766355ea982d162f9e077745bae9a22433a7124bb732d8cedff9f77db63","62824","Clay City","Illinois","IL",-88.360321,38.688177,NA,NA,NA,NA,"d93814565042e6f80e34087ecd580119ebb62a984077340d4c6cd3e78cde4ca7","75115","Desoto","Texas","TX",5,5,0,TRUE
4200478130883,"edbd85d29958fcf1e59522a39b13c97765f7fa3ffb0ef9efbd43078fefa5cd05","e31e155ccf401c24f243087812c9e18d7002fe9451e94546bf8d9c417fa4edcf","20116630",2024-05-01 15:59:42,"ed4cb0488664208500083e8e7df357d1b42fd8f7f5b95752cfe7071e1e6866c3",NA,"001",92,"C03","G0",3.4,9,5.6,2017-06-20,NA,"7a3e078a5433e04cc113b055a48ae9b10f747a28f9c154bd3c4ac1430b762469",2017-06-20,"931d828b570cb772a947ad8258caf19bb9407bb81e56bad64f18ea8227abc26e","N","N","95c437fe6d47cfb490435ad97ed936406b3ad565c41f8bd6ca07c33a613efc9a",0,NA,1,2024-05-01 15:59:42,"a92c7ee3298e5a7cf373210b2eaa8d0c544c6b34890e87424b2d2cefdc7bc90c",1,0,NA,NA,NA,1,2024-05-01 23:35:37,"10","30267",-84.4530135,33.3538225,"Unknown","GA","Georgia","Unknown","30253",-84.181882,33.443757,"McDonough","GA","Henry","10567","6f8003fe41e89eaace6f5d6b582d260dc49fa321f96969d7c58ff71e1f66fc6b","10567","Cortlandt Manor","New York","NY",-73.87283,41.279156,"6f8003fe41e89eaace6f5d6b582d260dc49fa321f96969d7c58ff71e1f66fc6b","10567","Cortlandt Manor","New York",NA,NA,NA,NA,NA,5,5,0,TRUE
4200478130898,"97b8644fe9d353dcf7e54e011f8f69f12138439a37f19cda9b11eb6250d109c6","75c868806198a5a666b6d7a29d39f7c7091919cdac4b380c4bfba09780088a93","64659181",2024-05-01 05:11:43,"ba8fe44e4a9e8a781a1c8188c0b06d2dcf9066ee854a0b4d543f31b277c2abe7",NA,"001",92,"C03","G0",4.2,10.2,10.1,2017-08-14,NA,"e475823d24d2b61c66713e8b55309f448e126d189c3a26853e50b687ad063f03",2017-08-14,"0902ad620f8f2fa7f30762bd354dab03b86b095ff699aa17c88fe0bd14db63ab","N","N","2d61d05fd68e8d715afda79d92014d3156a6b9c9c6bd237e2b6f439b53df72b2",0,NA,1,2024-05-01 05:11:43,"2005e1d89d4efa58a6daeddb36ac69b49862a8fe0a9f4907691516ae3e46b155",1,0,NA,NA,NA,1,2024-05-01 14:51:55,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17022",-76.597557,40.148743,"Elizabethtown","PA","Lancaster","07405","b2101ae36c0428a04dcb2c00d5bc09138e629a2f01b42394af219e3d85e2be92","07405","Butler","New Jersey","NJ",-74.383743,40.988669,"b2101ae36c0428a04dcb2c00d5bc09138e629a2f01b42394af219e3d85e2be92","07405","Butler","New Jersey",NA,NA,NA,NA,NA,2,2,0,TRUE
4200478130899,"df29b1d60cfa1d773dead4101f12582c46c334862876783ba64663738a8802f8","0fd8b739ce9103b12fbe0be5ca9f6ea685a78fea270e856d6e020933a1674bff","64663522",2024-05-01 07:14:23,"ba8fe44e4a9e8a781a1c8188c0b06d2dcf9066ee854a0b4d543f31b277c2abe7",NA,"001",92,"C03","G0",3.54,13.39,13.98,2017-08-14,NA,"e475823d24d2b61c66713e8b55309f448e126d189c3a26853e50b687ad063f03",2017-08-14,"0902ad620f8f2fa7f30762bd354dab03b86b095ff699aa17c88fe0bd14db63ab","N","N","2d61d05fd68e8d715afda79d92014d3156a6b9c9c6bd237e2b6f439b53df72b2",0,NA,1,2024-05-01 07:14:23,"7685674678fb8167be389395d25dd0b54c54a017ab8c4faef471ece47a3ee604",1,0,NA,NA,NA,1,2024-05-01 11:12:57,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17022",-76.597557,40.148743,"Elizabethtown","PA","Lancaster","34746","cc3a09c6ca9648083bf6256e2c9269d5713b2ff498639e607332fde78134eaf4","34746","Kissimmee","Florida","FL",-81.459499,28.258683,"cc3a09c6ca9648083bf6256e2c9269d5713b2ff498639e607332fde78134eaf4","34746","Kissimmee","Florida",NA,NA,NA,NA,NA,5,5,0,TRUE
4200478130902,"df83b3fd0f0d89b251388a68a78a661b152a00a4af235bff373d90d23ef8ce1e","f5ccd9f478d0f3980ff35ba5a0910e2f805f688ccf3c6d09a6fe06f8cc6d4283","16852832",2024-05-01 11:42:20,"2d0433d2d3004ff3cb236402519841136a8236f6e6368bad8adcc4f7dc0ddf94",NA,"001",92,"C03","G0",1.4,7.2,7.9,2017-08-22,NA,"5af90160467d39bb672505a8dd494bdcde5110bd710c6757e9e139a3481d71c3",2017-08-22,"d3eb35883d364e4470e03c8d3e9c99acde22a3927cfb16ea0d99b6c8bee8647e","N","N","b5e5687eedc82b77500aa3101a9233dcce5b6bb6d2735a62df1a34d1f1d66c7e",0,NA,1,2024-05-01 11:42:20,"b6728f90e87bc32fc81f3e56e364876c645b6721d9e5e6abc59fd8adf52e609c",1,0,NA,NA,NA,1,2024-05-01 23:33:37,"10","14606",-77.687832,43.167126,"Rochester","NY","New York","Monroe","14127",-78.742821,42.764164,"Orchard Park","NY","Erie","21220","dcf5b70641a85e8cf2d220148f8051360c9fd12d421f467aa7ec9a51035254cf","21220","Middle River","Maryland","MD",-76.412643,39.342626,"dcf5b70641a85e8cf2d220148f8051360c9fd12d421f467aa7ec9a51035254cf","21220","Middle River","Maryland",NA,NA,NA,NA,NA,3,3,0,TRUE
4200478130908,"3513f77e50f83fce696499ddc5e841b62aae288ae539631cd4a5624f1bdb4558","fa618b5c92ef27836770b276ebf27c3da8d69e6489a642ffee490e380549d3ac","383211685359",2024-05-01 07:46:17,"18949e5cb371bd6c257fe43b036550746682fc435c56bcda4adebe0f35179510",NA,"001",92,"C02","G0",3.3,14.9,15.8,NA,NA,"1a1c5acbbcbaedb46ab012071d3de1e9271e27b9b82fa1406889e3c9659c645c",2017-10-18,"1f3e212d7c914eb05fa830cf9fff455ec88ad99038d0b2346bfdc5223dd8d51d","N","N","8505f7e9279d329d36516ce66fb14ce3832b2ef747cef976d9535b5a160ff070",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 07:46:17,"10","11714",-73.488866,40.73854,"Bethpage","NY","New York","Nassau","11714",-73.488866,40.73854,"Bethpage","NY","Nassau","91706",NA,NA,NA,NA,NA,NA,NA,"86b7e17e1237654c1e12e315d8afbee2a6a33c580d46fa560e4ece7827a23425","91706","Baldwin Park","California",NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478130909,"62b86e820a5c41c70248bf21222a588fb4b5d3b3efb21444c895ea77771a9d8c","1b22f026c7c0d94ad50d2ff008e22cda4ebfe1a6b7c56a0516c904e5b5d3cf49","605513065739",2024-05-01 10:21:19,"18949e5cb371bd6c257fe43b036550746682fc435c56bcda4adebe0f35179510",NA,"001",92,"C02","G0",3.3,6.1,3.9,NA,NA,"1a1c5acbbcbaedb46ab012071d3de1e9271e27b9b82fa1406889e3c9659c645c",2017-10-18,"1f3e212d7c914eb05fa830cf9fff455ec88ad99038d0b2346bfdc5223dd8d51d","N","N","8505f7e9279d329d36516ce66fb14ce3832b2ef747cef976d9535b5a160ff070",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 10:21:19,"10","11714",-73.488866,40.73854,"Bethpage","NY","New York","Nassau","11714",-73.488866,40.73854,"Bethpage","NY","Nassau","84081",NA,NA,NA,NA,NA,NA,NA,"f265cd801f8ca4a0ffa4296dc956ddf655dcce114fdb921157c23af29a2c81de","84081","West Jordan","Utah",NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478130910,"6ffe799a2ce9f65f3b073a9e8f3497dc6c7740295f9148a89157ef8c00a1d52e","2a53a1c00d69380a91db700dc988cab9165653ff291ed9de940f168cf957d8e2","643817068384",2024-05-01 10:26:18,"18949e5cb371bd6c257fe43b036550746682fc435c56bcda4adebe0f35179510",NA,"001",92,"C02","G0",1.1,13.2,7.9,NA,NA,"1a1c5acbbcbaedb46ab012071d3de1e9271e27b9b82fa1406889e3c9659c645c",2017-10-18,"1f3e212d7c914eb05fa830cf9fff455ec88ad99038d0b2346bfdc5223dd8d51d","N","N","8505f7e9279d329d36516ce66fb14ce3832b2ef747cef976d9535b5a160ff070",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 10:26:18,"10","11714",-73.488866,40.73854,"Bethpage","NY","New York","Nassau","11714",-73.488866,40.73854,"Bethpage","NY","Nassau","33033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478130911,"e382f8255f5645bb67f89fc39e2f109f00c99300f03a47fd03053f1adfd55cff","83256792bc1e51e05ac6d5d8a6ea0b125f4f538a3315c301c02beecd1fd46844","802404788801",2024-05-01 08:31:26,"18949e5cb371bd6c257fe43b036550746682fc435c56bcda4adebe0f35179510",NA,"001",92,"C02","G0",1.38,6.26,5.16,NA,NA,"1a1c5acbbcbaedb46ab012071d3de1e9271e27b9b82fa1406889e3c9659c645c",2017-10-18,"1f3e212d7c914eb05fa830cf9fff455ec88ad99038d0b2346bfdc5223dd8d51d","N","N","8505f7e9279d329d36516ce66fb14ce3832b2ef747cef976d9535b5a160ff070",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 08:31:26,"10","11714",-73.488866,40.73854,"Bethpage","NY","New York","Nassau","11714",-73.488866,40.73854,"Bethpage","NY","Nassau","32812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478130912,"d8ab382e7a4dc75834a84d798c1604093504e1f243116549cbb26cbb651ec546","2f316a8ec815f12b520955f8ab20dc0304f1a1c514e7ede52dd3328861220c8a","32197416",2024-05-01 19:07:50,"1a4b2c3f9c212e90aeba8503ae5812cf990790bab6f213a321fb1a26dd978b7d",NA,"001",92,"C03","G0",1.6,7.4,5.2,2017-11-01,NA,"583155c67c87c8e73efcf9acb8ad729ef17ce2f15995f552a1ef4919794e379f",2017-11-01,"707bc5f271c5c51f4a064abda3f7c123717173bf31a062e34ed3c046495db733","N","N","272099d3ebb712625633e2eb3f084ee0ae5ef17e1e4dc3d5106247cc3d4bb362",0,NA,1,2024-05-02 02:03:54,"5e67d621e5321a4075bb6a1820d02b2eb272f4519bf3fd2f533972200718c4fc",1,0,NA,NA,NA,1,2024-05-01 19:07:50,"10","49512",-85.5354,42.88146,"Grand Rapids","MI","Michigan","Kent","49315",-85.703821,42.805357,"Byron Center","MI","Kent","11757","0568c2e0ed7e3ba3a129121585c90716d5187895b594d7017b917c88a9b32ece","11757","Lindenhurst","New York","NY",-73.376317,40.688951,"0568c2e0ed7e3ba3a129121585c90716d5187895b594d7017b917c88a9b32ece","11757","Lindenhurst","New York","6cd180613c0ab9f0737b21cd96ff8bf31964e847483eed688cf1e84880a77521","49315","Byron Center","Michigan","MI",5,5,0,TRUE
4200478130918,"422082787f9ad21ab276d1e87472c67cb355fb774193d49bc18397c0f08a03be","b1a1bf1e4a26304c7ec9107463ca3f59197cc8917b1bfe44e74f3af05346b8a2","41078930",2024-05-01 01:02:50,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",1,6.6,4.5,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-01 01:02:50,"86bddfe52c2e222adf960f91556d76e8c06e4d759fc0c416022d1f878c41e328",1,0,NA,NA,NA,1,2024-05-01 03:49:59,"10","53154",-87.903062,42.88606,"Oak Creek","WI","Wisconsin","Milwaukee","54311",-87.928499,44.493458,"Green Bay","WI","Brown","07457","2e93e91c6214114d03254fc63bdb2b4aa166c27b0dc8d3c456b520a2d383d421","07457","Riverdale","New Jersey","NJ",-74.311301,40.99289,"2e93e91c6214114d03254fc63bdb2b4aa166c27b0dc8d3c456b520a2d383d421","07457","Riverdale","New Jersey","703555ee752a851faaecdb771d45f8a3c056062914088a6eab7088f77272bcfe","54311","Green Bay","Wisconsin","WI",5,5,0,TRUE
4200478130922,"b229e49e288ce1fa9148e93bba95653fc659893979b4031c9a873c348df473a0","33da7efc1831d5c4f14e2e6e36aed80d9bd877948cc6073d6b04e347658c1bfb","41176155",2024-05-01 01:05:41,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",1,8.4,7.1,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-01 01:05:41,"aa800153632a698374a85c3d439539c8e6d983bf668ea70ae3ed4f3e52b78692",1,0,NA,NA,NA,1,2024-05-01 09:51:49,"03","44691",-81.956817,40.806978,"Wooster","OH","Ohio","Wayne","44691",-81.956817,40.806978,"Wooster","OH","Wayne","45872","a508d7eb32f8ec5504e7c8d294449e5afa84fcd0d037dcbcfc3caa7a57dc41b5","45872","North Baltimore","Ohio","OH",-83.669819,41.189235,"5f534e9721d29a4f2127d9960e20d6c3b163ad1626a40c353629d6d64dac8ede","45872","North Baltimore","Ohio","17702fd5962e72ccbb4434e66f28d42cf664037d124971518091b32e410b73e1","44691","Wooster","Ohio","OH",2,2,0,FALSE
4200478130924,"103a9ee390fec41e78242bab81f2924d18cf51baab2b525ca8121148abb0706c","117e43dc9187e49f46d523182650716bc2924710c764d8d2af45c7e28bc6feb8","41194654",2024-05-01 01:01:26,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",0,0,0,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-01 01:01:26,"73b68dac6fe4433a9f169e4765ce030a87493dd623f836f6c04a9d7ad9bd5c64",1,0,NA,NA,NA,1,2024-05-01 08:01:19,"07","35401",-87.564581,33.191809,"Tuscaloosa","AL","Alabama","Tuscaloosa","35487",-87.53919,33.215665,"Tuscaloosa","AL","Tuscaloosa","35406","e6c41b4911284fd18ad89aef407db5c845591fb830b7ea887d05e4a9f0d1f043","35406","Tuscaloosa","Alabama","AL",-87.530735,33.251917,"e6c41b4911284fd18ad89aef407db5c845591fb830b7ea887d05e4a9f0d1f043","35406","Tuscaloosa","Alabama","442c69f97d46b58352c880161997d5fb59b5617231259fe3a500fe22e88a3e98","35487","Tuscaloosa","Alabama","AL",1,1,0,TRUE
4200478130925,"e82da4c626f1881b2a0e651aa01b07d066a5069b9a447b62b4dc0b58491718dc","d860a560ea1208b4929eb82f62fe7eff83d99aa111313474963b4b306c5be4f3","41198157",2024-05-01 01:03:10,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",2.56,8.82,5.16,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-01 01:03:10,"6dfdd39f522251be32f529581f0356a2949443f7211eb58c5c87b363cdefbaaa",1,0,NA,NA,NA,1,2024-05-01 02:38:44,"10","87121",-106.755725,35.016799,"Albuquerque","NM","New Mexico","Bernalillo","87102",-106.653549,35.077349,"Albuquerque","NM","Bernalillo","75057","0d26f7f004102ace1473609eac564a05f2d0e18f6e7214d6271da033fc3f9352","75057","Lewisville","Texas","TX",-96.996496,33.050693,"0d26f7f004102ace1473609eac564a05f2d0e18f6e7214d6271da033fc3f9352","75057","Lewisville","Texas","fa4f5c725ad90d8df3b6f7a47c5142e05d26a450738621627d269f20c3bc4e96","87102","Albuquerque","New Mexico","NM",4,4,0,TRUE
4200478130926,"f9fe4f17f7784b0baf6e8d7d145552a6522b2b25a0b5cb5b33504c7c04b89c3a","af266d1f684274c025d0be2b3f70f6148f9b775467d041f5a5518580de0aeeab","41231380",2024-05-01 11:19:50,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",1.38,9.17,7.8,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 02:00:55,"4a7c8d4b2fd46b64b17524dd087f2a60f18912dfb11cc2cb6ed9d431676dcb36",1,0,NA,NA,NA,1,2024-05-01 11:19:50,"03","65109",-92.28054,38.5554,"Jefferson City","MO","Missouri","Cole","65109",-92.28054,38.5554,"Jefferson City","MO","Cole","72837","b7b1ae963767bbf0de70c99e55134fe44a2a284c57f0d91991ffab31917b4aae","72837","Dover","Arkansas","AR",-93.116823,35.371485,"b7b1ae963767bbf0de70c99e55134fe44a2a284c57f0d91991ffab31917b4aae","72837","Dover","Arkansas","6f47317e12fec362c1a9f9ed584aee92d861e3c5fd2b4f344b594aee731cf2a8","65109","Jefferson City","Missouri","MO",3,3,0,FALSE
4200478130927,"45714ba8d77a7e1d8cc55d4be32822aae832297576a4c9bbb360d2749ccc1d8b","acbb6419240e277fad1e3b68385d1400659025e014025721cb4fb2aa81cf5009","41233674",2024-05-01 09:04:35,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",4.72,12.68,8.9,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 02:04:15,"d0b59d2ea24a601160061e97eec371858632cea86d24eebbb5ccaeead1a6fb6c",1,0,NA,NA,NA,1,2024-05-01 09:04:35,"03","46703",-84.98964,41.66718,"Angola","IN","Indiana","Steuben","46703",-84.98964,41.66718,"Angola","IN","Steuben","48044","2a701a368fd00b1e79a2fab5296fa8f8dc6836946931e1de971ecf465df17d9e","48044","Macomb","Michigan","MI",-82.925811,42.651262,"2a701a368fd00b1e79a2fab5296fa8f8dc6836946931e1de971ecf465df17d9e","48044","Macomb","Michigan","f85262c02dc528a105a1d9572b5817fcfe77d06955f422451041237902b68b94","46703","Angola","Indiana","IN",2,2,0,FALSE
4200478130928,"956afa8b6e5db9df51662e13a799d568dd53ada978d0c3b421a1a93bf7acdae5","bea509a88eea590d27008a93c27c807f42d03332645dd38c068adc25ca138f61","41233957",2024-05-01 12:28:02,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",2,11,8,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 01:28:34,"e0a3adef792705a10f82a46538ec932537db6fbb420d7a5d76c9ee58aaaa8946",1,0,NA,NA,NA,1,2024-05-01 12:28:02,"03","18640",-75.792617,41.321046,"Pittston","PA","Pennsylvania","Luzerne","18640",-75.792617,41.321046,"Pittston","PA","Luzerne","08807","626850c47af58d6c60e06ab85ee94b31c437b5eb94d91e4b3496890a4d28b319","08807","Bridgewater","New Jersey","NJ",-74.619513,40.593164,"626850c47af58d6c60e06ab85ee94b31c437b5eb94d91e4b3496890a4d28b319","08807","Bridgewater","New Jersey","5b4096e68eea67efb5d978543e686c347912ef0dbc2cc903982198331226fed8","10577","Purchase","New York","NY",2,2,0,FALSE
4200478130929,"a51cce6a24da667e3ccce3856fe729be1cfcc95476d906881ea7a3fde5ef21f7","11211d8c8791540f0d0996942ec81703d1726afe65507be980d1b9363eafde79","41237863",2024-05-01 16:01:16,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",1.38,4.72,4.53,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 01:39:11,"4a0d2ab760acf9c49ae9bd730b25f2093db33ee77e95cce07d41b7879391ac08",1,0,NA,NA,NA,1,2024-05-01 16:01:16,"03","56523",-96.79866,47.63946,"Climax","MN","Minnesota","Polk","56523",-96.79866,47.63946,"Climax","MN","Polk","56537","0e39c76c0f45141e2b11a696321ef93770ec6a29693daf3eda7f251d020698ef","56537","Fergus Falls","Minnesota","MN",-96.07482,46.29102,"0e39c76c0f45141e2b11a696321ef93770ec6a29693daf3eda7f251d020698ef","56537","Fergus Falls","Minnesota","ab0e79a37476e43ce073b95b676b319db49c5f688416674915d2d82364b978a0","56568","Nielsville","Minnesota","MN",2,2,0,FALSE
4200478130930,"610c8984aaa60d43bc743a6a880e2d94035303bbf944270e5bc78cace061568f","7fdb9f48c023872b7dd55ff3e7b635d30e6a9cfaa41a33783937b4994cd1d6ef","41239164",2024-05-01 18:37:26,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C04","G0",0.2,11.42,10.24,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 02:07:09,"f25296f72fb8d58bf3a910c814a5fcdc2ba6170350c0be729c906ebf85e9c595",1,0,NA,NA,NA,1,2024-05-01 18:38:38,"10","44101",-81.669403,41.494043,"Cleveland","OH","Ohio","Cuyahoga","44128",-81.545858,41.441144,"Cleveland","OH","Cuyahoga","44646","455f42d9ad4339729cdcd7708ca778b6d1f194fc8b52c558bdfe2a08654c828f","44646","Massillon","Ohio","OH",-81.520846,40.802818,"455f42d9ad4339729cdcd7708ca778b6d1f194fc8b52c558bdfe2a08654c828f","44646","Massillon","Ohio","7fb4bdf04f409b05646af4a5d73504014120449d913b34c4fbc01ee9dd42d879","44128","Cleveland","Ohio","OH",1,1,0,TRUE
4200478130931,"e366d6d09f2e21c4bc1700ae228f9414e2e86fc9dea1a4a124582e17afd7c998","722a61cc6266d617c95435b25b7f91ba333d86db41eb9659ee9aacc20d65507f","41240474",2024-05-01 13:56:45,"6c3fa76e5cb05f3833220bfc171d122dcf3879a2691af5a5da7fb24015f63e1f",NA,"001",92,"C03","G0",0.2,10.43,8.66,2023-01-26,NA,"48d80e18a4d6787b89e0955c0a2d6c35b58a55e06ef4a57a482b8ae9b11c0da0",2023-01-26,"72ba001f5372b5dc36c59607be464dd41d09d2922119fc05cdeeff428aafd47b","N","N","221271caf8df7c57846651841b9b06a5c1e899cf7e4d7726292cc6d1a3bfaaf3",0,NA,1,2024-05-02 02:01:30,"a42927f9f48f4dbc26de3c296aa0fc08c0e095a01531097b6ab1f5c3ca2db5c8",1,0,NA,NA,NA,1,2024-05-01 13:56:45,"03","68787",-97.015602,42.238544,"Wayne","NE","Nebraska","Wayne","68787",-97.015602,42.238544,"Wayne","NE","Wayne","69138","6124ad78ef57481a7c8fff31165ad3e2c46dc95f9b410bd82c19bb5ed1720a74","69138","Gothenburg","Nebraska","NE",-100.161748,40.931096,"6124ad78ef57481a7c8fff31165ad3e2c46dc95f9b410bd82c19bb5ed1720a74","69138","Gothenburg","Nebraska","9349a2d2dae29f11003814e7157e6a652e0c4fb72910f99c7cb9ac6ec2b5401d","68787","Wayne","Nebraska","NE",3,3,0,FALSE
